"Plot Title: 6"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 1156633, SEN S/N: 1156633)","Intensity, lum/ft² (LGR S/N: 1156633, SEN S/N: 1156633)","Bad Battery (LGR S/N: 1156633)","Good Battery (LGR S/N: 1156633)","Coupler Attached (LGR S/N: 1156633)","Host Connected (LGR S/N: 1156633)","Stopped (LGR S/N: 1156633)","End Of File (LGR S/N: 1156633)"
1,03/17/17 10:00:00 AM,71.339,0.0,,,,,,
2,03/17/17 10:30:00 AM,75.139,5.0,,,,,,
3,03/17/17 11:00:00 AM,76.354,8.0,,,,,,
4,03/17/17 11:30:00 AM,77.749,5.0,,,,,,
5,03/17/17 12:00:00 PM,79.326,6.0,,,,,,
6,03/17/17 12:30:00 PM,81.266,8.0,,,,,,
7,03/17/17 01:00:00 PM,95.783,7.0,,,,,,
8,03/17/17 01:30:00 PM,97.137,4.0,,,,,,
9,03/17/17 02:00:00 PM,97.525,3.0,,,,,,
10,03/17/17 02:30:00 PM,102.697,1344.0,,,,,,
11,03/17/17 03:00:00 PM,112.690,12288.0,,,,,,
12,03/17/17 03:30:00 PM,107.046,9216.0,,,,,,
13,03/17/17 04:00:00 PM,101.282,8704.0,,,,,,
14,03/17/17 04:30:00 PM,95.783,5888.0,,,,,,
15,03/17/17 05:00:00 PM,87.733,4608.0,,,,,,
16,03/17/17 05:30:00 PM,81.442,3456.0,,,,,,
17,03/17/17 06:00:00 PM,72.891,1152.0,,,,,,
18,03/17/17 06:30:00 PM,65.338,400.0,,,,,,
19,03/17/17 07:00:00 PM,58.131,19.0,,,,,,
20,03/17/17 07:30:00 PM,54.842,0.0,,,,,,
21,03/17/17 08:00:00 PM,52.576,0.0,,,,,,
22,03/17/17 08:30:00 PM,51.172,0.0,,,,,,
23,03/17/17 09:00:00 PM,50.113,0.0,,,,,,
24,03/17/17 09:30:00 PM,48.339,0.0,,,,,,
25,03/17/17 10:00:00 PM,47.266,0.0,,,,,,
26,03/17/17 10:30:00 PM,46.728,0.0,,,,,,
27,03/17/17 11:00:00 PM,46.908,0.0,,,,,,
28,03/17/17 11:30:00 PM,45.286,0.0,,,,,,
29,03/18/17 12:00:00 AM,44.195,0.0,,,,,,
30,03/18/17 12:30:00 AM,44.013,0.0,,,,,,
31,03/18/17 01:00:00 AM,44.013,0.0,,,,,,
32,03/18/17 01:30:00 AM,44.922,0.0,,,,,,
33,03/18/17 02:00:00 AM,44.195,0.0,,,,,,
34,03/18/17 02:30:00 AM,44.013,0.0,,,,,,
35,03/18/17 03:00:00 AM,43.648,0.0,,,,,,
36,03/18/17 03:30:00 AM,42.732,0.0,,,,,,
37,03/18/17 04:00:00 AM,41.810,0.0,,,,,,
38,03/18/17 04:30:00 AM,41.625,0.0,,,,,,
39,03/18/17 05:00:00 AM,41.067,0.0,,,,,,
40,03/18/17 05:30:00 AM,40.696,0.0,,,,,,
41,03/18/17 06:00:00 AM,40.134,0.0,,,,,,
42,03/18/17 06:30:00 AM,39.947,0.0,,,,,,
43,03/18/17 07:00:00 AM,39.947,124.0,,,,,,
44,03/18/17 07:30:00 AM,41.994,336.0,,,,,,
45,03/18/17 08:00:00 AM,51.699,1920.0,,,,,,
46,03/18/17 08:30:00 AM,66.537,3200.0,,,,,,
47,03/18/17 09:00:00 AM,77.400,4864.0,,,,,,
48,03/18/17 09:30:00 AM,87.552,6912.0,,,,,,
49,03/18/17 10:00:00 AM,91.612,7680.0,,,,,,
50,03/18/17 10:30:00 AM,101.282,10752.0,,,,,,
51,03/18/17 11:00:00 AM,109.180,13312.0,,,,,,
52,03/18/17 11:30:00 AM,111.360,12800.0,,,,,,
53,03/18/17 12:00:00 PM,120.605,16384.0,,,,,,
54,03/18/17 12:30:00 PM,122.076,17408.0,,,,,,
55,03/18/17 01:00:00 PM,120.848,17408.0,,,,,,
56,03/18/17 01:30:00 PM,124.077,17408.0,,,,,,
57,03/18/17 02:00:00 PM,122.821,17408.0,,,,,,
58,03/18/17 02:30:00 PM,121.338,16384.0,,,,,,
59,03/18/17 03:00:00 PM,118.206,15872.0,,,,,,
60,03/18/17 03:30:00 PM,114.949,13824.0,,,,,,
61,03/18/17 04:00:00 PM,108.750,8704.0,,,,,,
62,03/18/17 04:30:00 PM,94.062,3968.0,,,,,,
63,03/18/17 05:00:00 PM,85.194,3840.0,,,,,,
64,03/18/17 05:30:00 PM,87.552,2688.0,,,,,,
65,03/18/17 06:00:00 PM,73.407,992.0,,,,,,
66,03/18/17 06:30:00 PM,66.708,464.0,,,,,,
67,03/18/17 07:00:00 PM,59.851,14.0,,,,,,
68,03/18/17 07:30:00 PM,56.057,0.0,,,,,,
69,03/18/17 08:00:00 PM,54.322,0.0,,,,,,
70,03/18/17 08:30:00 PM,52.750,0.0,,,,,,
71,03/18/17 09:00:00 PM,52.225,0.0,,,,,,
72,03/18/17 09:30:00 PM,49.759,0.0,,,,,,
73,03/18/17 10:00:00 PM,48.871,0.0,,,,,,
74,03/18/17 10:30:00 PM,49.759,0.0,,,,,,
75,03/18/17 11:00:00 PM,48.160,0.0,,,,,,
76,03/18/17 11:30:00 PM,47.982,0.0,,,,,,
77,03/19/17 12:00:00 AM,50.995,0.0,,,,,,
78,03/19/17 12:30:00 AM,50.643,0.0,,,,,,
79,03/19/17 01:00:00 AM,46.908,0.0,,,,,,
80,03/19/17 01:30:00 AM,45.828,0.0,,,,,,
81,03/19/17 02:00:00 AM,44.013,0.0,,,,,,
82,03/19/17 02:30:00 AM,42.915,0.0,,,,,,
83,03/19/17 03:00:00 AM,43.648,0.0,,,,,,
84,03/19/17 03:30:00 AM,42.179,0.0,,,,,,
85,03/19/17 04:00:00 AM,41.625,0.0,,,,,,
86,03/19/17 04:30:00 AM,41.810,0.0,,,,,,
87,03/19/17 05:00:00 AM,43.282,0.0,,,,,,
88,03/19/17 05:30:00 AM,43.466,0.0,,,,,,
89,03/19/17 06:00:00 AM,44.013,0.0,,,,,,
90,03/19/17 06:30:00 AM,45.104,0.0,,,,,,
91,03/19/17 07:00:00 AM,45.828,144.0,,,,,,
92,03/19/17 07:30:00 AM,49.050,288.0,,,,,,
93,03/19/17 08:00:00 AM,58.993,1856.0,,,,,,
94,03/19/17 08:30:00 AM,69.964,368.0,,,,,,
95,03/19/17 09:00:00 AM,80.206,432.0,,,,,,
96,03/19/17 09:30:00 AM,77.749,168.0,,,,,,
97,03/19/17 10:00:00 AM,95.016,480.0,,,,,,
98,03/19/17 10:30:00 AM,104.747,480.0,,,,,,
99,03/19/17 11:00:00 AM,111.139,480.0,,,,,,
100,03/19/17 11:30:00 AM,114.039,496.0,,,,,,
101,03/19/17 12:00:00 PM,111.360,480.0,,,,,,
102,03/19/17 12:30:00 PM,119.878,512.0,,,,,,
103,03/19/17 01:00:00 PM,121.338,480.0,,,,,,
104,03/19/17 01:30:00 PM,124.077,512.0,,,,,,
105,03/19/17 02:00:00 PM,117.028,448.0,,,,,,
106,03/19/17 02:30:00 PM,113.814,512.0,,,,,,
107,03/19/17 03:00:00 PM,114.265,512.0,,,,,,
108,03/19/17 03:30:00 PM,111.139,464.0,,,,,,
109,03/19/17 04:00:00 PM,103.717,224.0,,,,,,
110,03/19/17 04:30:00 PM,99.885,288.0,,,,,,
111,03/19/17 05:00:00 PM,95.783,320.0,,,,,,
112,03/19/17 05:30:00 PM,88.833,192.0,,,,,,
113,03/19/17 06:00:00 PM,74.446,34.0,,,,,,
114,03/19/17 06:30:00 PM,69.964,21.0,,,,,,
115,03/19/17 07:00:00 PM,66.193,0.0,,,,,,
116,03/19/17 07:30:00 PM,63.968,0.0,,,,,,
117,03/19/17 08:00:00 PM,62.769,0.0,,,,,,
118,03/19/17 08:30:00 PM,62.254,0.0,,,,,,
119,03/19/17 09:00:00 PM,59.680,0.0,,,,,,
120,03/19/17 09:30:00 PM,56.923,0.0,,,,,,
121,03/19/17 10:00:00 PM,56.057,0.0,,,,,,
122,03/19/17 10:30:00 PM,55.537,0.0,,,,,,
123,03/19/17 11:00:00 PM,54.842,0.0,,,,,,
124,03/19/17 11:30:00 PM,53.798,0.0,,,,,,
125,03/20/17 12:00:00 AM,53.274,0.0,,,,,,
126,03/20/17 12:30:00 AM,53.100,0.0,,,,,,
127,03/20/17 01:00:00 AM,53.449,0.0,,,,,,
128,03/20/17 01:30:00 AM,53.798,0.0,,,,,,
129,03/20/17 02:00:00 AM,53.623,0.0,,,,,,
130,03/20/17 02:30:00 AM,53.973,0.0,,,,,,
131,03/20/17 03:00:00 AM,53.973,0.0,,,,,,
132,03/20/17 03:30:00 AM,52.576,0.0,,,,,,
133,03/20/17 04:00:00 AM,51.523,0.0,,,,,,
134,03/20/17 04:30:00 AM,51.523,0.0,,,,,,
135,03/20/17 05:00:00 AM,50.995,0.0,,,,,,
136,03/20/17 05:30:00 AM,51.346,0.0,,,,,,
137,03/20/17 06:00:00 AM,51.523,0.0,,,,,,
138,03/20/17 06:30:00 AM,52.225,0.0,,,,,,
139,03/20/17 07:00:00 AM,52.050,7.0,,,,,,
140,03/20/17 07:30:00 AM,53.100,39.0,,,,,,
141,03/20/17 08:00:00 AM,58.820,184.0,,,,,,
142,03/20/17 08:30:00 AM,64.825,121.0,,,,,,
143,03/20/17 09:00:00 AM,67.050,144.0,,,,,,
144,03/20/17 09:30:00 AM,66.879,105.0,,,,,,
145,03/20/17 10:00:00 AM,71.683,3712.0,,,,,,
146,03/20/17 10:30:00 AM,80.382,9216.0,,,,,,
147,03/20/17 11:00:00 AM,105.577,13824.0,,,,,,
148,03/20/17 11:30:00 AM,116.796,15360.0,,,,,,
149,03/20/17 12:00:00 PM,122.572,16384.0,,,,,,
150,03/20/17 12:30:00 PM,126.387,16384.0,,,,,,
151,03/20/17 01:00:00 PM,127.699,17408.0,,,,,,
152,03/20/17 01:30:00 PM,128.230,16384.0,,,,,,
153,03/20/17 02:00:00 PM,127.699,15872.0,,,,,,
154,03/20/17 02:30:00 PM,125.096,14336.0,,,,,,
155,03/20/17 03:00:00 PM,121.582,12800.0,,,,,,
156,03/20/17 03:30:00 PM,117.498,10240.0,,,,,,
157,03/20/17 04:00:00 PM,110.046,7168.0,,,,,,
158,03/20/17 04:30:00 PM,98.307,2816.0,,,,,,
159,03/20/17 05:00:00 PM,96.942,2432.0,,,,,,
160,03/20/17 05:30:00 PM,89.200,896.0,,,,,,
161,03/20/17 06:00:00 PM,72.545,248.0,,,,,,
162,03/20/17 06:30:00 PM,65.851,144.0,,,,,,
163,03/20/17 07:00:00 PM,59.680,12.0,,,,,,
164,03/20/17 07:30:00 PM,58.476,0.0,,,,,,
165,03/20/17 08:00:00 PM,57.268,0.0,,,,,,
166,03/20/17 08:30:00 PM,53.100,0.0,,,,,,
167,03/20/17 09:00:00 PM,55.364,0.0,,,,,,
168,03/20/17 09:30:00 PM,53.973,0.0,,,,,,
169,03/20/17 10:00:00 PM,53.623,0.0,,,,,,
170,03/20/17 10:30:00 PM,51.346,0.0,,,,,,
171,03/20/17 11:00:00 PM,51.523,0.0,,,,,,
172,03/20/17 11:30:00 PM,48.517,0.0,,,,,,
173,03/21/17 12:00:00 AM,45.828,0.0,,,,,,
174,03/21/17 12:30:00 AM,44.922,0.0,,,,,,
175,03/21/17 01:00:00 AM,43.648,0.0,,,,,,
176,03/21/17 01:30:00 AM,45.466,0.0,,,,,,
177,03/21/17 02:00:00 AM,45.648,0.0,,,,,,
178,03/21/17 02:30:00 AM,44.195,0.0,,,,,,
179,03/21/17 03:00:00 AM,47.802,0.0,,,,,,
180,03/21/17 03:30:00 AM,49.050,0.0,,,,,,
181,03/21/17 04:00:00 AM,50.290,0.0,,,,,,
182,03/21/17 04:30:00 AM,50.113,0.0,,,,,,
183,03/21/17 05:00:00 AM,51.172,0.0,,,,,,
184,03/21/17 05:30:00 AM,50.466,0.0,,,,,,
185,03/21/17 06:00:00 AM,50.290,0.0,,,,,,
186,03/21/17 06:30:00 AM,49.759,0.0,,,,,,
187,03/21/17 07:00:00 AM,49.404,104.0,,,,,,
188,03/21/17 07:30:00 AM,51.523,336.0,,,,,,
189,03/21/17 08:00:00 AM,57.441,768.0,,,,,,
190,03/21/17 08:30:00 AM,61.054,1152.0,,,,,,
191,03/21/17 09:00:00 AM,60.539,1536.0,,,,,,
192,03/21/17 09:30:00 AM,73.753,3456.0,,,,,,
193,03/21/17 10:00:00 AM,95.783,9728.0,,,,,,
194,03/21/17 10:30:00 AM,105.370,11264.0,,,,,,
195,03/21/17 11:00:00 AM,98.110,4096.0,,,,,,
196,03/21/17 11:30:00 AM,116.100,14848.0,,,,,,
197,03/21/17 12:00:00 PM,122.324,15872.0,,,,,,
198,03/21/17 12:30:00 PM,126.387,16384.0,,,,,,
199,03/21/17 01:00:00 PM,127.171,16384.0,,,,,,
200,03/21/17 01:30:00 PM,127.699,16384.0,,,,,,
201,03/21/17 02:00:00 PM,126.909,15360.0,,,,,,
202,03/21/17 02:30:00 PM,123.825,14336.0,,,,,,
203,03/21/17 03:00:00 PM,119.637,12288.0,,,,,,
204,03/21/17 03:30:00 PM,112.690,10240.0,,,,,,
205,03/21/17 04:00:00 PM,110.482,8704.0,,,,,,
206,03/21/17 04:30:00 PM,103.307,5632.0,,,,,,
207,03/21/17 05:00:00 PM,98.110,3456.0,,,,,,
208,03/21/17 05:30:00 PM,84.115,1344.0,,,,,,
209,03/21/17 06:00:00 PM,74.098,608.0,,,,,,
210,03/21/17 06:30:00 PM,66.879,384.0,,,,,,
211,03/21/17 07:00:00 PM,62.769,13.0,,,,,,
212,03/21/17 07:30:00 PM,61.054,0.0,,,,,,
213,03/21/17 08:00:00 PM,60.368,0.0,,,,,,
214,03/21/17 08:30:00 PM,59.164,0.0,,,,,,
215,03/21/17 09:00:00 PM,57.785,0.0,,,,,,
216,03/21/17 09:30:00 PM,56.750,0.0,,,,,,
217,03/21/17 10:00:00 PM,56.230,0.0,,,,,,
218,03/21/17 10:30:00 PM,55.537,0.0,,,,,,
219,03/21/17 11:00:00 PM,54.495,0.0,,,,,,
220,03/21/17 11:30:00 PM,54.147,0.0,,,,,,
221,03/22/17 12:00:00 AM,53.449,0.0,,,,,,
222,03/22/17 12:30:00 AM,52.925,0.0,,,,,,
223,03/22/17 01:00:00 AM,52.750,0.0,,,,,,
224,03/22/17 01:30:00 AM,52.750,0.0,,,,,,
225,03/22/17 02:00:00 AM,52.401,0.0,,,,,,
226,03/22/17 02:30:00 AM,51.346,0.0,,,,,,
227,03/22/17 03:00:00 AM,50.113,0.0,,,,,,
228,03/22/17 03:30:00 AM,49.228,0.0,,,,,,
229,03/22/17 04:00:00 AM,48.517,0.0,,,,,,
230,03/22/17 04:30:00 AM,48.695,0.0,,,,,,
231,03/22/17 05:00:00 AM,47.982,0.0,,,,,,
232,03/22/17 05:30:00 AM,48.339,0.0,,,,,,
233,03/22/17 06:00:00 AM,47.624,0.0,,,,,,
234,03/22/17 06:30:00 AM,47.624,2.0,,,,,,
235,03/22/17 07:00:00 AM,47.982,184.0,,,,,,
236,03/22/17 07:30:00 AM,47.624,160.0,,,,,,
237,03/22/17 08:00:00 AM,53.100,1344.0,,,,,,
238,03/22/17 08:30:00 AM,67.050,5632.0,,,,,,
239,03/22/17 09:00:00 AM,73.753,7936.0,,,,,,
240,03/22/17 09:30:00 AM,91.240,7168.0,,,,,,
241,03/22/17 10:00:00 AM,82.152,6144.0,,,,,,
242,03/22/17 10:30:00 AM,84.834,5632.0,,,,,,
243,03/22/17 11:00:00 AM,88.099,8192.0,,,,,,
244,03/22/17 11:30:00 AM,100.083,10240.0,,,,,,
245,03/22/17 12:00:00 PM,102.290,7680.0,,,,,,
246,03/22/17 12:30:00 PM,94.825,6656.0,,,,,,
247,03/22/17 01:00:00 PM,118.918,18432.0,,,,,,
248,03/22/17 01:30:00 PM,104.954,14336.0,,,,,,
249,03/22/17 02:00:00 PM,104.128,8192.0,,,,,,
250,03/22/17 02:30:00 PM,107.470,15872.0,,,,,,
251,03/22/17 03:00:00 PM,88.833,3200.0,,,,,,
252,03/22/17 03:30:00 PM,66.879,480.0,,,,,,
253,03/22/17 04:00:00 PM,65.851,3456.0,,,,,,
254,03/22/17 04:30:00 PM,59.680,960.0,,,,,,
255,03/22/17 05:00:00 PM,59.508,1664.0,,,,,,
256,03/22/17 05:30:00 PM,57.958,960.0,,,,,,
257,03/22/17 06:00:00 PM,56.750,1024.0,,,,,,
258,03/22/17 06:30:00 PM,53.798,248.0,,,,,,
259,03/22/17 07:00:00 PM,48.339,20.0,,,,,,
260,03/22/17 07:30:00 PM,47.446,0.0,,,,,,
261,03/22/17 08:00:00 PM,45.648,0.0,,,,,,
262,03/22/17 08:30:00 PM,45.286,0.0,,,,,,
263,03/22/17 09:00:00 PM,44.013,0.0,,,,,,
264,03/22/17 09:30:00 PM,42.915,0.0,,,,,,
265,03/22/17 10:00:00 PM,42.732,0.0,,,,,,
266,03/22/17 10:30:00 PM,42.548,0.0,,,,,,
267,03/22/17 11:00:00 PM,41.810,0.0,,,,,,
268,03/22/17 11:30:00 PM,41.067,0.0,,,,,,
269,03/23/17 12:00:00 AM,40.321,0.0,,,,,,
270,03/23/17 12:30:00 AM,40.321,0.0,,,,,,
271,03/23/17 01:00:00 AM,39.947,0.0,,,,,,
272,03/23/17 01:30:00 AM,39.196,0.0,,,,,,
273,03/23/17 02:00:00 AM,38.818,0.0,,,,,,
274,03/23/17 02:30:00 AM,38.629,0.0,,,,,,
275,03/23/17 03:00:00 AM,38.440,0.0,,,,,,
276,03/23/17 03:30:00 AM,38.818,0.0,,,,,,
277,03/23/17 04:00:00 AM,38.250,0.0,,,,,,
278,03/23/17 04:30:00 AM,38.061,0.0,,,,,,
279,03/23/17 05:00:00 AM,37.679,0.0,,,,,,
280,03/23/17 05:30:00 AM,37.488,0.0,,,,,,
281,03/23/17 06:00:00 AM,36.531,0.0,,,,,,
282,03/23/17 06:30:00 AM,35.564,4.0,,,,,,
283,03/23/17 07:00:00 AM,35.758,136.0,,,,,,
284,03/23/17 07:30:00 AM,36.914,288.0,,,,,,
285,03/23/17 08:00:00 AM,46.548,3328.0,,,,,,
286,03/23/17 08:30:00 AM,56.057,5376.0,,,,,,
287,03/23/17 09:00:00 AM,56.404,1088.0,,,,,,
288,03/23/17 09:30:00 AM,61.398,10240.0,,,,,,
289,03/23/17 10:00:00 AM,81.090,11776.0,,,,,,
290,03/23/17 10:30:00 AM,89.384,13824.0,,,,,,
291,03/23/17 11:00:00 AM,95.590,15872.0,,,,,,
292,03/23/17 11:30:00 AM,97.720,16384.0,,,,,,
293,03/23/17 12:00:00 PM,100.283,17408.0,,,,,,
294,03/23/17 12:30:00 PM,101.282,18432.0,,,,,,
295,03/23/17 01:00:00 PM,104.333,18432.0,,,,,,
296,03/23/17 01:30:00 PM,106.414,17408.0,,,,,,
297,03/23/17 02:00:00 PM,105.994,16384.0,,,,,,
298,03/23/17 02:30:00 PM,106.835,15360.0,,,,,,
299,03/23/17 03:00:00 PM,102.900,13312.0,,,,,,
300,03/23/17 03:30:00 PM,101.282,10752.0,,,,,,
301,03/23/17 04:00:00 PM,95.783,6656.0,,,,,,
302,03/23/17 04:30:00 PM,91.425,4352.0,,,,,,
303,03/23/17 05:00:00 PM,86.097,2432.0,,,,,,
304,03/23/17 05:30:00 PM,78.975,1024.0,,,,,,
305,03/23/17 06:00:00 PM,60.539,208.0,,,,,,
306,03/23/17 06:30:00 PM,54.322,144.0,,,,,,
307,03/23/17 07:00:00 PM,50.290,34.0,,,,,,
308,03/23/17 07:30:00 PM,47.088,0.0,,,,,,
309,03/23/17 08:00:00 PM,45.104,0.0,,,,,,
310,03/23/17 08:30:00 PM,44.742,0.0,,,,,,
311,03/23/17 09:00:00 PM,44.560,0.0,,,,,,
312,03/23/17 09:30:00 PM,42.732,0.0,,,,,,
313,03/23/17 10:00:00 PM,40.881,0.0,,,,,,
314,03/23/17 10:30:00 PM,39.760,0.0,,,,,,
315,03/23/17 11:00:00 PM,39.384,0.0,,,,,,
316,03/23/17 11:30:00 PM,40.321,0.0,,,,,,
317,03/24/17 12:00:00 AM,42.548,0.0,,,,,,
318,03/24/17 12:30:00 AM,44.379,0.0,,,,,,
319,03/24/17 01:00:00 AM,43.831,0.0,,,,,,
320,03/24/17 01:30:00 AM,43.282,0.0,,,,,,
321,03/24/17 02:00:00 AM,42.915,0.0,,,,,,
322,03/24/17 02:30:00 AM,42.179,0.0,,,,,,
323,03/24/17 03:00:00 AM,39.947,0.0,,,,,,
324,03/24/17 03:30:00 AM,37.488,0.0,,,,,,
325,03/24/17 04:00:00 AM,34.590,0.0,,,,,,
326,03/24/17 04:30:00 AM,36.531,0.0,,,,,,
327,03/24/17 05:00:00 AM,38.250,0.0,,,,,,
328,03/24/17 05:30:00 AM,37.870,0.0,,,,,,
329,03/24/17 06:00:00 AM,38.061,0.0,,,,,,
330,03/24/17 06:30:00 AM,37.488,10.0,,,,,,
331,03/24/17 07:00:00 AM,33.607,136.0,,,,,,
332,03/24/17 07:30:00 AM,34.198,216.0,,,,,,
333,03/24/17 08:00:00 AM,48.339,2688.0,,,,,,
334,03/24/17 08:30:00 AM,64.652,5376.0,,,,,,
335,03/24/17 09:00:00 AM,76.528,7680.0,,,,,,
336,03/24/17 09:30:00 AM,86.641,9728.0,,,,,,
337,03/24/17 10:00:00 AM,96.361,11776.0,,,,,,
338,03/24/17 10:30:00 AM,103.923,13824.0,,,,,,
339,03/24/17 11:00:00 AM,110.482,15872.0,,,,,,
340,03/24/17 11:30:00 AM,115.407,17408.0,,,,,,
341,03/24/17 12:00:00 PM,119.637,17408.0,,,,,,
342,03/24/17 12:30:00 PM,122.076,18432.0,,,,,,
343,03/24/17 01:00:00 PM,123.071,18432.0,,,,,,
344,03/24/17 01:30:00 PM,122.821,17408.0,,,,,,
345,03/24/17 02:00:00 PM,122.076,16384.0,,,,,,
346,03/24/17 02:30:00 PM,119.637,14848.0,,,,,,
347,03/24/17 03:00:00 PM,117.262,12288.0,,,,,,
348,03/24/17 03:30:00 PM,112.244,5376.0,,,,,,
349,03/24/17 04:00:00 PM,105.994,6144.0,,,,,,
350,03/24/17 04:30:00 PM,99.885,5632.0,,,,,,
351,03/24/17 05:00:00 PM,93.873,2816.0,,,,,,
352,03/24/17 05:30:00 PM,86.277,1088.0,,,,,,
353,03/24/17 06:00:00 PM,67.906,176.0,,,,,,
354,03/24/17 06:30:00 PM,62.083,448.0,,,,,,
355,03/24/17 07:00:00 PM,56.057,19.0,,,,,,
356,03/24/17 07:30:00 PM,50.819,0.0,,,,,,
357,03/24/17 08:00:00 PM,47.802,0.0,,,,,,
358,03/24/17 08:30:00 PM,45.828,0.0,,,,,,
359,03/24/17 09:00:00 PM,45.286,0.0,,,,,,
360,03/24/17 09:30:00 PM,45.648,0.0,,,,,,
361,03/24/17 10:00:00 PM,44.195,0.0,,,,,,
362,03/24/17 10:30:00 PM,42.732,0.0,,,,,,
363,03/24/17 11:00:00 PM,42.732,0.0,,,,,,
364,03/24/17 11:30:00 PM,42.548,0.0,,,,,,
365,03/25/17 12:00:00 AM,43.831,0.0,,,,,,
366,03/25/17 12:30:00 AM,44.013,0.0,,,,,,
367,03/25/17 01:00:00 AM,44.742,0.0,,,,,,
368,03/25/17 01:30:00 AM,43.831,0.0,,,,,,
369,03/25/17 02:00:00 AM,43.648,0.0,,,,,,
370,03/25/17 02:30:00 AM,44.742,0.0,,,,,,
371,03/25/17 03:00:00 AM,45.104,0.0,,,,,,
372,03/25/17 03:30:00 AM,46.908,0.0,,,,,,
373,03/25/17 04:00:00 AM,48.517,0.0,,,,,,
374,03/25/17 04:30:00 AM,50.113,0.0,,,,,,
375,03/25/17 05:00:00 AM,46.548,0.0,,,,,,
376,03/25/17 05:30:00 AM,46.548,0.0,,,,,,
377,03/25/17 06:00:00 AM,43.648,0.0,,,,,,
378,03/25/17 06:30:00 AM,45.104,6.0,,,,,,
379,03/25/17 07:00:00 AM,45.104,136.0,,,,,,
380,03/25/17 07:30:00 AM,45.466,208.0,,,,,,
381,03/25/17 08:00:00 AM,55.364,3072.0,,,,,,
382,03/25/17 08:30:00 AM,65.509,5120.0,,,,,,
383,03/25/17 09:00:00 AM,73.062,7168.0,,,,,,
384,03/25/17 09:30:00 AM,79.326,9216.0,,,,,,
385,03/25/17 10:00:00 AM,82.508,11264.0,,,,,,
386,03/25/17 10:30:00 AM,87.552,13312.0,,,,,,
387,03/25/17 11:00:00 AM,99.291,15360.0,,,,,,
388,03/25/17 11:30:00 AM,103.923,16384.0,,,,,,
389,03/25/17 12:00:00 PM,110.919,17408.0,,,,,,
390,03/25/17 12:30:00 PM,114.265,18432.0,,,,,,
391,03/25/17 01:00:00 PM,117.262,18432.0,,,,,,
392,03/25/17 01:30:00 PM,110.919,18432.0,,,,,,
393,03/25/17 02:00:00 PM,117.262,17408.0,,,,,,
394,03/25/17 02:30:00 PM,112.690,16384.0,,,,,,
395,03/25/17 03:00:00 PM,112.914,8192.0,,,,,,
396,03/25/17 03:30:00 PM,110.046,8192.0,,,,,,
397,03/25/17 04:00:00 PM,103.307,7680.0,,,,,,
398,03/25/17 04:30:00 PM,95.400,7168.0,,,,,,
399,03/25/17 05:00:00 PM,93.115,3712.0,,,,,,
400,03/25/17 05:30:00 PM,78.624,672.0,,,,,,
401,03/25/17 06:00:00 PM,66.022,288.0,,,,,,
402,03/25/17 06:30:00 PM,59.337,144.0,,,,,,
403,03/25/17 07:00:00 PM,54.495,33.0,,,,,,
404,03/25/17 07:30:00 PM,50.819,0.0,,,,,,
405,03/25/17 08:00:00 PM,50.466,0.0,,,,,,
406,03/25/17 08:30:00 PM,49.582,0.0,,,,,,
407,03/25/17 09:00:00 PM,49.759,0.0,,,,,,
408,03/25/17 09:30:00 PM,49.582,0.0,,,,,,
409,03/25/17 10:00:00 PM,49.050,0.0,,,,,,
410,03/25/17 10:30:00 PM,48.871,0.0,,,,,,
411,03/25/17 11:00:00 PM,47.266,0.0,,,,,,
412,03/25/17 11:30:00 PM,46.008,0.0,,,,,,
413,03/26/17 12:00:00 AM,46.008,0.0,,,,,,
414,03/26/17 12:30:00 AM,46.188,0.0,,,,,,
415,03/26/17 01:00:00 AM,45.286,0.0,,,,,,
416,03/26/17 01:30:00 AM,45.104,0.0,,,,,,
417,03/26/17 02:00:00 AM,45.104,0.0,,,,,,
418,03/26/17 02:30:00 AM,44.560,0.0,,,,,,
419,03/26/17 03:00:00 AM,44.195,0.0,,,,,,
420,03/26/17 03:30:00 AM,44.013,0.0,,,,,,
421,03/26/17 04:00:00 AM,43.831,0.0,,,,,,
422,03/26/17 04:30:00 AM,43.831,0.0,,,,,,
423,03/26/17 05:00:00 AM,41.439,0.0,,,,,,
424,03/26/17 05:30:00 AM,37.679,0.0,,,,,,
425,03/26/17 06:00:00 AM,35.758,0.0,,,,,,
426,03/26/17 06:30:00 AM,34.786,16.0,,,,,,
427,03/26/17 07:00:00 AM,35.370,106.0,,,,,,
428,03/26/17 07:30:00 AM,36.914,216.0,,,,,,
429,03/26/17 08:00:00 AM,51.874,3456.0,,,,,,
430,03/26/17 08:30:00 AM,66.708,5376.0,,,,,,
431,03/26/17 09:00:00 AM,77.574,7168.0,,,,,,
432,03/26/17 09:30:00 AM,86.641,2304.0,,,,,,
433,03/26/17 10:00:00 AM,95.207,10752.0,,,,,,
434,03/26/17 10:30:00 AM,103.717,12800.0,,,,,,
435,03/26/17 11:00:00 AM,109.396,15360.0,,,,,,
436,03/26/17 11:30:00 AM,114.721,16384.0,,,,,,
437,03/26/17 12:00:00 PM,119.158,17408.0,,,,,,
438,03/26/17 12:30:00 PM,121.829,18432.0,,,,,,
439,03/26/17 01:00:00 PM,122.324,18432.0,,,,,,
