"Plot Title: 10715203"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10715203, SEN S/N: 10715203)","Intensity, lum/ft² (LGR S/N: 10715203, SEN S/N: 10715203)","Coupler Detached (LGR S/N: 10715203)","Coupler Attached (LGR S/N: 10715203)","Host Connected (LGR S/N: 10715203)","Stopped (LGR S/N: 10715203)","End Of File (LGR S/N: 10715203)"
35,03/18/17 01:57:34 AM,72.545,0.0,,,,,
36,03/18/17 02:27:34 AM,72.372,0.0,,,,,
37,03/18/17 02:57:34 AM,72.199,0.0,,,,,
38,03/18/17 03:27:34 AM,72.028,0.0,,,,,
39,03/18/17 03:57:34 AM,71.856,0.0,,,,,
40,03/18/17 04:27:34 AM,71.683,0.0,,,,,
41,03/18/17 04:57:34 AM,71.512,0.0,,,,,
42,03/18/17 05:27:34 AM,71.339,0.0,,,,,
43,03/18/17 05:57:34 AM,71.168,0.0,,,,,
44,03/18/17 06:27:34 AM,70.995,0.0,,,,,
45,03/18/17 06:57:34 AM,70.824,0.0,,,,,
46,03/18/17 07:27:34 AM,70.651,0.0,,,,,
47,03/18/17 07:57:34 AM,70.651,0.0,,,,,
48,03/18/17 08:27:34 AM,70.651,0.0,,,,,
49,03/18/17 08:57:34 AM,70.480,1.0,,,,,
50,03/18/17 09:27:34 AM,71.683,0.0,,,,,
51,03/18/17 09:57:34 AM,74.791,0.0,,,,,
52,03/18/17 10:27:34 AM,77.923,0.0,,,,,
53,03/18/17 10:57:34 AM,81.621,3.0,,,,,
54,03/18/17 11:27:34 AM,87.368,10.0,,,,,
55,03/18/17 11:57:34 AM,92.737,1.0,,,,,
56,03/18/17 12:27:34 PM,95.400,2.0,,,,,
57,03/18/17 12:57:34 PM,89.569,123.0,,,,,
58,03/18/17 01:27:34 PM,86.823,128.0,,,,,
59,03/18/17 01:57:34 PM,114.039,19456.0,,,,,
60,03/18/17 02:27:34 PM,122.324,18432.0,,,,,
61,03/18/17 02:57:34 PM,120.362,16384.0,,,,,
62,03/18/17 03:27:34 PM,119.158,15872.0,,,,,
63,03/18/17 03:57:34 PM,115.637,13824.0,,,,,
64,03/18/17 04:27:34 PM,96.168,5120.0,,,,,
65,03/18/17 04:57:34 PM,85.735,2432.0,,,,,
66,03/18/17 05:27:34 PM,88.099,4608.0,,,,,
67,03/18/17 05:57:34 PM,74.098,1280.0,,,,,
68,03/18/17 06:27:34 PM,67.050,512.0,,,,,
69,03/18/17 06:57:34 PM,59.680,26.0,,,,,
70,03/18/17 07:27:34 PM,56.230,0.0,,,,,
71,03/18/17 07:57:34 PM,55.364,0.0,,,,,
72,03/18/17 08:27:34 PM,53.973,0.0,,,,,
73,03/18/17 08:57:34 PM,53.449,0.0,,,,,
74,03/18/17 09:27:34 PM,51.523,0.0,,,,,
75,03/18/17 09:57:34 PM,50.113,0.0,,,,,
76,03/18/17 10:27:34 PM,49.582,0.0,,,,,
77,03/18/17 10:57:34 PM,48.871,0.0,,,,,
78,03/18/17 11:27:34 PM,48.339,0.0,,,,,
79,03/18/17 11:57:34 PM,50.643,0.0,,,,,
80,03/19/17 12:27:34 AM,48.339,0.0,,,,,
81,03/19/17 12:57:34 AM,46.548,0.0,,,,,
82,03/19/17 01:27:34 AM,45.466,0.0,,,,,
83,03/19/17 01:57:34 AM,45.104,0.0,,,,,
84,03/19/17 02:27:34 AM,44.560,0.0,,,,,
85,03/19/17 02:57:34 AM,44.013,0.0,,,,,
86,03/19/17 03:27:34 AM,43.466,0.0,,,,,
87,03/19/17 03:57:34 AM,43.282,0.0,,,,,
88,03/19/17 04:27:34 AM,43.466,0.0,,,,,
89,03/19/17 04:57:34 AM,43.648,0.0,,,,,
90,03/19/17 05:27:34 AM,43.831,0.0,,,,,
91,03/19/17 05:57:34 AM,44.560,0.0,,,,,
92,03/19/17 06:27:34 AM,44.379,1.0,,,,,
93,03/19/17 06:57:34 AM,44.379,168.0,,,,,
94,03/19/17 07:27:34 AM,51.523,768.0,,,,,
95,03/19/17 07:57:34 AM,69.278,1664.0,,,,,
96,03/19/17 08:27:34 AM,78.975,2688.0,,,,,
97,03/19/17 08:57:34 AM,87.552,4864.0,,,,,
98,03/19/17 09:27:34 AM,81.442,5120.0,,,,,
99,03/19/17 09:57:34 AM,99.291,9728.0,,,,,
100,03/19/17 10:27:34 AM,107.470,12288.0,,,,,
101,03/19/17 10:57:34 AM,113.362,14336.0,,,,,
102,03/19/17 11:27:34 AM,117.262,14848.0,,,,,
103,03/19/17 11:57:34 AM,114.492,16384.0,,,,,
104,03/19/17 12:27:34 PM,123.573,20480.0,,,,,
105,03/19/17 12:57:34 PM,126.909,17408.0,,,,,
106,03/19/17 01:27:34 PM,127.699,20480.0,,,,,
107,03/19/17 01:57:34 PM,123.071,15872.0,,,,,
108,03/19/17 02:27:34 PM,117.732,16384.0,,,,,
109,03/19/17 02:57:34 PM,120.848,17408.0,,,,,
110,03/19/17 03:27:34 PM,117.498,15872.0,,,,,
111,03/19/17 03:57:34 PM,108.108,9216.0,,,,,
112,03/19/17 04:27:34 PM,105.786,8192.0,,,,,
113,03/19/17 04:57:34 PM,100.283,7680.0,,,,,
114,03/19/17 05:27:34 PM,89.569,3072.0,,,,,
115,03/19/17 05:57:34 PM,73.753,704.0,,,,,
116,03/19/17 06:27:34 PM,70.480,480.0,,,,,
117,03/19/17 06:57:34 PM,67.050,20.0,,,,,
118,03/19/17 07:27:34 PM,63.111,0.0,,,,,
119,03/19/17 07:57:34 PM,62.940,0.0,,,,,
120,03/19/17 08:27:34 PM,61.569,0.0,,,,,
121,03/19/17 08:57:34 PM,59.337,0.0,,,,,
122,03/19/17 09:27:34 PM,57.096,0.0,,,,,
123,03/19/17 09:57:34 PM,56.577,0.0,,,,,
124,03/19/17 10:27:34 PM,56.404,0.0,,,,,
125,03/19/17 10:57:34 PM,55.884,0.0,,,,,
126,03/19/17 11:27:34 PM,54.842,0.0,,,,,
127,03/19/17 11:57:34 PM,54.669,0.0,,,,,
128,03/20/17 12:27:34 AM,54.495,0.0,,,,,
129,03/20/17 12:57:34 AM,55.189,0.0,,,,,
130,03/20/17 01:27:34 AM,56.577,0.0,,,,,
131,03/20/17 01:57:34 AM,55.711,0.0,,,,,
132,03/20/17 02:27:34 AM,55.537,0.0,,,,,
133,03/20/17 02:57:34 AM,56.923,0.0,,,,,
134,03/20/17 03:27:34 AM,54.322,0.0,,,,,
135,03/20/17 03:57:34 AM,53.100,0.0,,,,,
136,03/20/17 04:27:34 AM,52.576,0.0,,,,,
137,03/20/17 04:57:34 AM,52.576,0.0,,,,,
138,03/20/17 05:27:34 AM,52.401,0.0,,,,,
139,03/20/17 05:57:34 AM,51.699,0.0,,,,,
140,03/20/17 06:27:34 AM,51.874,1.0,,,,,
141,03/20/17 06:57:34 AM,52.925,168.0,,,,,
142,03/20/17 07:27:34 AM,55.884,768.0,,,,,
143,03/20/17 07:57:34 AM,63.455,2560.0,,,,,
144,03/20/17 08:27:34 AM,70.137,2688.0,,,,,
145,03/20/17 08:57:34 AM,71.168,3584.0,,,,,
146,03/20/17 09:27:34 AM,70.137,2432.0,,,,,
147,03/20/17 09:57:34 AM,73.580,3968.0,,,,,
148,03/20/17 10:27:34 AM,81.975,5376.0,,,,,
149,03/20/17 10:57:34 AM,103.717,15360.0,,,,,
150,03/20/17 11:27:34 AM,113.137,16384.0,,,,,
151,03/20/17 11:57:34 AM,119.637,18432.0,,,,,
152,03/20/17 12:27:34 PM,124.331,19456.0,,,,,
153,03/20/17 12:57:34 PM,125.611,20480.0,,,,,
154,03/20/17 01:27:34 PM,126.909,19456.0,,,,,
155,03/20/17 01:57:34 PM,125.868,19456.0,,,,,
156,03/20/17 02:27:34 PM,125.096,18432.0,,,,,
157,03/20/17 02:57:34 PM,122.821,16384.0,,,,,
158,03/20/17 03:27:34 PM,121.093,15872.0,,,,,
159,03/20/17 03:57:34 PM,114.492,13312.0,,,,,
160,03/20/17 04:27:34 PM,103.104,9216.0,,,,,
161,03/20/17 04:57:34 PM,103.717,7680.0,,,,,
162,03/20/17 05:27:34 PM,91.800,3840.0,,,,,
163,03/20/17 05:57:34 PM,74.098,672.0,,,,,
164,03/20/17 06:27:34 PM,65.680,256.0,,,,,
165,03/20/17 06:57:34 PM,59.680,28.0,,,,,
166,03/20/17 07:27:34 PM,57.268,0.0,,,,,
167,03/20/17 07:57:34 PM,56.230,0.0,,,,,
168,03/20/17 08:27:34 PM,54.669,0.0,,,,,
169,03/20/17 08:57:34 PM,54.669,0.0,,,,,
170,03/20/17 09:27:34 PM,54.495,0.0,,,,,
171,03/20/17 09:57:34 PM,53.274,0.0,,,,,
172,03/20/17 10:27:34 PM,50.466,0.0,,,,,
173,03/20/17 10:57:34 PM,48.339,0.0,,,,,
174,03/20/17 11:27:34 PM,47.802,0.0,,,,,
175,03/20/17 11:57:34 PM,46.908,0.0,,,,,
176,03/21/17 12:27:34 AM,45.828,0.0,,,,,
177,03/21/17 12:57:34 AM,45.286,0.0,,,,,
178,03/21/17 01:27:34 AM,47.088,0.0,,,,,
179,03/21/17 01:57:34 AM,47.446,0.0,,,,,
180,03/21/17 02:27:34 AM,46.008,0.0,,,,,
181,03/21/17 02:57:34 AM,46.188,0.0,,,,,
182,03/21/17 03:27:34 AM,48.160,0.0,,,,,
183,03/21/17 03:57:34 AM,50.466,0.0,,,,,
184,03/21/17 04:27:34 AM,50.290,0.0,,,,,
185,03/21/17 04:57:34 AM,50.995,0.0,,,,,
186,03/21/17 05:27:34 AM,50.113,0.0,,,,,
187,03/21/17 05:57:34 AM,50.290,0.0,,,,,
188,03/21/17 06:27:34 AM,46.908,1.0,,,,,
189,03/21/17 06:57:34 AM,45.286,160.0,,,,,
190,03/21/17 07:27:34 AM,52.050,496.0,,,,,
191,03/21/17 07:57:34 AM,61.054,1088.0,,,,,
192,03/21/17 08:27:34 AM,64.481,2048.0,,,,,
193,03/21/17 08:57:34 AM,62.083,1536.0,,,,,
194,03/21/17 09:27:34 AM,77.923,4096.0,,,,,
195,03/21/17 09:57:34 AM,95.207,10752.0,,,,,
196,03/21/17 10:27:34 AM,104.128,12800.0,,,,,
197,03/21/17 10:57:34 AM,96.361,4864.0,,,,,
198,03/21/17 11:27:34 AM,111.139,16384.0,,,,,
199,03/21/17 11:57:34 AM,117.262,18432.0,,,,,
200,03/21/17 12:27:34 PM,122.821,19456.0,,,,,
201,03/21/17 12:57:34 PM,124.585,19456.0,,,,,
202,03/21/17 01:27:34 PM,126.127,19456.0,,,,,
203,03/21/17 01:57:34 PM,126.648,19456.0,,,,,
204,03/21/17 02:27:34 PM,126.127,17408.0,,,,,
205,03/21/17 02:57:34 PM,120.119,16384.0,,,,,
206,03/21/17 03:27:34 PM,117.498,13312.0,,,,,
207,03/21/17 03:57:34 PM,114.492,12800.0,,,,,
208,03/21/17 04:27:34 PM,110.046,11264.0,,,,,
209,03/21/17 04:57:34 PM,103.307,8192.0,,,,,
210,03/21/17 05:27:34 PM,83.579,3968.0,,,,,
211,03/21/17 05:57:34 PM,72.718,992.0,,,,,
212,03/21/17 06:27:34 PM,65.680,576.0,,,,,
213,03/21/17 06:57:34 PM,61.741,27.0,,,,,
214,03/21/17 07:27:34 PM,60.195,0.0,,,,,
215,03/21/17 07:57:34 PM,59.851,0.0,,,,,
216,03/21/17 08:27:34 PM,58.647,0.0,,,,,
217,03/21/17 08:57:34 PM,57.614,0.0,,,,,
218,03/21/17 09:27:34 PM,56.923,0.0,,,,,
219,03/21/17 09:57:34 PM,56.577,0.0,,,,,
220,03/21/17 10:27:34 PM,56.057,0.0,,,,,
221,03/21/17 10:57:34 PM,55.189,0.0,,,,,
222,03/21/17 11:27:34 PM,54.495,0.0,,,,,
223,03/21/17 11:57:34 PM,54.147,0.0,,,,,
224,03/22/17 12:27:34 AM,53.274,0.0,,,,,
225,03/22/17 12:57:34 AM,53.100,0.0,,,,,
226,03/22/17 01:27:34 AM,53.274,0.0,,,,,
227,03/22/17 01:57:34 AM,52.750,0.0,,,,,
228,03/22/17 02:27:34 AM,51.699,0.0,,,,,
229,03/22/17 02:57:34 AM,50.290,0.0,,,,,
230,03/22/17 03:27:34 AM,49.228,0.0,,,,,
231,03/22/17 03:57:34 AM,48.517,0.0,,,,,
232,03/22/17 04:27:34 AM,46.728,0.0,,,,,
233,03/22/17 04:57:34 AM,47.982,0.0,,,,,
234,03/22/17 05:27:34 AM,47.982,0.0,,,,,
235,03/22/17 05:57:34 AM,47.802,0.0,,,,,
236,03/22/17 06:27:34 AM,48.160,2.0,,,,,
237,03/22/17 06:57:34 AM,48.517,256.0,,,,,
238,03/22/17 07:27:34 AM,47.802,208.0,,,,,
239,03/22/17 07:57:34 AM,57.614,1728.0,,,,,
240,03/22/17 08:27:34 AM,72.718,4096.0,,,,,
241,03/22/17 08:57:34 AM,78.449,7424.0,,,,,
242,03/22/17 09:27:34 AM,94.825,12288.0,,,,,
243,03/22/17 09:57:34 AM,84.115,6656.0,,,,,
244,03/22/17 10:27:34 AM,86.641,7680.0,,,,,
245,03/22/17 10:57:34 AM,86.459,9728.0,,,,,
246,03/22/17 11:27:34 AM,99.885,14848.0,,,,,
247,03/22/17 11:57:34 AM,102.493,12288.0,,,,,
248,03/22/17 12:27:34 PM,92.550,7168.0,,,,,
249,03/22/17 12:57:34 PM,120.119,22528.0,,,,,
250,03/22/17 01:27:34 PM,101.484,10240.0,,,,,
251,03/22/17 01:57:34 PM,92.363,7680.0,,,,,
252,03/22/17 02:27:34 PM,109.180,21504.0,,,,,
253,03/22/17 02:57:34 PM,85.014,4608.0,,,,,
254,03/22/17 03:27:34 PM,64.996,432.0,,,,,
255,03/22/17 03:57:34 PM,69.278,6400.0,,,,,
256,03/22/17 04:27:34 PM,62.425,1152.0,,,,,
257,03/22/17 04:57:34 PM,61.054,2176.0,,,,,
258,03/22/17 05:27:34 PM,59.680,1216.0,,,,,
259,03/22/17 05:57:34 PM,58.131,1600.0,,,,,
260,03/22/17 06:27:34 PM,56.057,432.0,,,,,
261,03/22/17 06:57:34 PM,49.759,41.0,,,,,
262,03/22/17 07:27:34 PM,47.802,0.0,,,,,
263,03/22/17 07:57:34 PM,46.008,0.0,,,,,
264,03/22/17 08:27:34 PM,45.286,0.0,,,,,
265,03/22/17 08:57:34 PM,44.379,0.0,,,,,
266,03/22/17 09:27:34 PM,43.648,0.0,,,,,
267,03/22/17 09:57:34 PM,43.282,0.0,,,,,
268,03/22/17 10:27:34 PM,42.732,0.0,,,,,
269,03/22/17 10:57:34 PM,42.179,0.0,,,,,
270,03/22/17 11:27:34 PM,41.625,0.0,,,,,
271,03/22/17 11:57:34 PM,40.696,0.0,,,,,
272,03/23/17 12:27:34 AM,40.696,0.0,,,,,
273,03/23/17 12:57:34 AM,40.321,0.0,,,,,
274,03/23/17 01:27:34 AM,39.760,0.0,,,,,
275,03/23/17 01:57:34 AM,39.573,0.0,,,,,
276,03/23/17 02:27:34 AM,38.629,0.0,,,,,
277,03/23/17 02:57:34 AM,38.629,0.0,,,,,
278,03/23/17 03:27:34 AM,39.573,0.0,,,,,
279,03/23/17 03:57:34 AM,39.007,0.0,,,,,
280,03/23/17 04:27:34 AM,38.629,0.0,,,,,
281,03/23/17 04:57:34 AM,37.870,0.0,,,,,
282,03/23/17 05:27:34 AM,37.488,0.0,,,,,
283,03/23/17 05:57:34 AM,36.723,0.0,,,,,
284,03/23/17 06:27:34 AM,35.564,5.0,,,,,
285,03/23/17 06:57:34 AM,36.914,176.0,,,,,
286,03/23/17 07:27:34 AM,45.648,1344.0,,,,,
287,03/23/17 07:57:34 AM,53.623,2048.0,,,,,
288,03/23/17 08:27:34 AM,62.425,3584.0,,,,,
289,03/23/17 08:57:34 AM,62.769,2048.0,,,,,
290,03/23/17 09:27:34 AM,56.577,7936.0,,,,,
291,03/23/17 09:57:34 AM,82.152,11264.0,,,,,
292,03/23/17 10:27:34 AM,89.938,13824.0,,,,,
293,03/23/17 10:57:34 AM,95.016,15872.0,,,,,
294,03/23/17 11:27:34 AM,97.331,17408.0,,,,,
295,03/23/17 11:57:34 AM,105.577,19456.0,,,,,
296,03/23/17 12:27:34 PM,105.577,20480.0,,,,,
297,03/23/17 12:57:34 PM,106.835,20480.0,,,,,
298,03/23/17 01:27:34 PM,112.023,20480.0,,,,,
299,03/23/17 01:57:34 PM,113.587,20480.0,,,,,
300,03/23/17 02:27:34 PM,113.362,18432.0,,,,,
301,03/23/17 02:57:34 PM,108.964,17408.0,,,,,
302,03/23/17 03:27:34 PM,106.205,16384.0,,,,,
303,03/23/17 03:57:34 PM,100.882,13824.0,,,,,
304,03/23/17 04:27:34 PM,94.825,11264.0,,,,,
305,03/23/17 04:57:34 PM,86.459,8704.0,,,,,
306,03/23/17 05:27:34 PM,80.911,5376.0,,,,,
307,03/23/17 05:57:34 PM,65.338,1920.0,,,,,
308,03/23/17 06:27:34 PM,54.495,240.0,,,,,
309,03/23/17 06:57:34 PM,49.759,65.0,,,,,
310,03/23/17 07:27:34 PM,47.446,0.0,,,,,
311,03/23/17 07:57:34 PM,44.922,0.0,,,,,
312,03/23/17 08:27:34 PM,45.286,0.0,,,,,
313,03/23/17 08:57:34 PM,45.286,0.0,,,,,
314,03/23/17 09:27:34 PM,44.379,0.0,,,,,
315,03/23/17 09:57:34 PM,41.625,0.0,,,,,
316,03/23/17 10:27:34 PM,40.696,0.0,,,,,
317,03/23/17 10:57:34 PM,39.384,0.0,,,,,
318,03/23/17 11:27:34 PM,40.321,0.0,,,,,
319,03/23/17 11:57:34 PM,42.363,0.0,,,,,
320,03/24/17 12:27:34 AM,44.013,0.0,,,,,
321,03/24/17 12:57:34 AM,42.915,0.0,,,,,
322,03/24/17 01:27:34 AM,42.732,0.0,,,,,
323,03/24/17 01:57:34 AM,40.509,0.0,,,,,
324,03/24/17 02:27:34 AM,39.196,0.0,,,,,
325,03/24/17 02:57:34 AM,35.564,0.0,,,,,
326,03/24/17 03:27:34 AM,34.002,0.0,,,,,
327,03/24/17 03:57:34 AM,33.805,0.0,,,,,
328,03/24/17 04:27:34 AM,33.411,0.0,,,,,
329,03/24/17 04:57:34 AM,38.818,0.0,,,,,
330,03/24/17 05:27:34 AM,34.198,0.0,,,,,
331,03/24/17 05:57:34 AM,33.411,0.0,,,,,
332,03/24/17 06:27:34 AM,33.411,10.0,,,,,
333,03/24/17 06:57:34 AM,33.607,288.0,,,,,
334,03/24/17 07:27:34 AM,48.339,1344.0,,,,,
335,03/24/17 07:57:34 AM,62.940,2048.0,,,,,
336,03/24/17 08:27:34 AM,72.199,3840.0,,,,,
337,03/24/17 08:57:34 AM,81.797,6400.0,,,,,
338,03/24/17 09:27:34 AM,87.552,9216.0,,,,,
339,03/24/17 09:57:34 AM,96.168,11776.0,,,,,
340,03/24/17 10:27:34 AM,102.697,13824.0,,,,,
341,03/24/17 10:57:34 AM,109.612,15872.0,,,,,
342,03/24/17 11:27:34 AM,114.039,17408.0,,,,,
343,03/24/17 11:57:34 AM,117.028,19456.0,,,,,
344,03/24/17 12:27:34 PM,120.119,20480.0,,,,,
345,03/24/17 12:57:34 PM,122.324,20480.0,,,,,
346,03/24/17 01:27:34 PM,123.573,19456.0,,,,,
347,03/24/17 01:57:34 PM,123.071,19456.0,,,,,
348,03/24/17 02:27:34 PM,119.637,18432.0,,,,,
349,03/24/17 02:57:34 PM,117.732,17408.0,,,,,
350,03/24/17 03:27:34 PM,112.914,15872.0,,,,,
351,03/24/17 03:57:34 PM,105.577,13312.0,,,,,
352,03/24/17 04:27:34 PM,98.897,10752.0,,,,,
353,03/24/17 04:57:34 PM,91.800,7680.0,,,,,
354,03/24/17 05:27:34 PM,84.654,4864.0,,,,,
355,03/24/17 05:57:34 PM,67.392,384.0,,,,,
356,03/24/17 06:27:34 PM,60.195,576.0,,,,,
357,03/24/17 06:57:34 PM,54.842,39.0,,,,,
358,03/24/17 07:27:34 PM,50.113,0.0,,,,,
359,03/24/17 07:57:34 PM,47.802,0.0,,,,,
360,03/24/17 08:27:34 PM,46.369,0.0,,,,,
361,03/24/17 08:57:34 PM,46.188,0.0,,,,,
362,03/24/17 09:27:34 PM,45.286,0.0,,,,,
363,03/24/17 09:57:34 PM,44.379,0.0,,,,,
364,03/24/17 10:27:34 PM,43.466,0.0,,,,,
365,03/24/17 10:57:34 PM,43.831,0.0,,,,,
366,03/24/17 11:27:34 PM,43.282,0.0,,,,,
367,03/24/17 11:57:34 PM,44.922,0.0,,,,,
368,03/25/17 12:27:34 AM,46.369,0.0,,,,,
369,03/25/17 12:57:34 AM,45.648,0.0,,,,,
370,03/25/17 01:27:34 AM,45.286,0.0,,,,,
371,03/25/17 01:57:34 AM,44.922,0.0,,,,,
372,03/25/17 02:27:34 AM,45.648,0.0,,,,,
373,03/25/17 02:57:34 AM,46.369,0.0,,,,,
374,03/25/17 03:27:34 AM,46.728,0.0,,,,,
375,03/25/17 03:57:34 AM,49.404,0.0,,,,,
376,03/25/17 04:27:34 AM,51.172,0.0,,,,,
377,03/25/17 04:57:34 AM,48.695,0.0,,,,,
378,03/25/17 05:27:34 AM,48.160,0.0,,,,,
379,03/25/17 05:57:34 AM,45.466,0.0,,,,,
380,03/25/17 06:27:34 AM,46.188,6.0,,,,,
381,03/25/17 06:57:34 AM,45.828,168.0,,,,,
382,03/25/17 07:27:34 AM,56.057,1344.0,,,,,
383,03/25/17 07:57:34 AM,61.741,2432.0,,,,,
384,03/25/17 08:27:34 AM,70.824,4096.0,,,,,
385,03/25/17 08:57:34 AM,79.151,6656.0,,,,,
386,03/25/17 09:27:34 AM,84.474,9216.0,,,,,
387,03/25/17 09:57:34 AM,88.466,12288.0,,,,,
388,03/25/17 10:27:34 AM,95.783,14336.0,,,,,
389,03/25/17 10:57:34 AM,102.697,16384.0,,,,,
390,03/25/17 11:27:34 AM,109.396,18432.0,,,,,
391,03/25/17 11:57:34 AM,114.039,19456.0,,,,,
392,03/25/17 12:27:34 PM,117.262,20480.0,,,,,
393,03/25/17 12:57:34 PM,119.158,20480.0,,,,,
394,03/25/17 01:27:34 PM,119.397,21504.0,,,,,
395,03/25/17 01:57:34 PM,119.158,20480.0,,,,,
396,03/25/17 02:27:34 PM,114.721,4352.0,,,,,
397,03/25/17 02:57:34 PM,116.796,19456.0,,,,,
398,03/25/17 03:27:34 PM,105.994,17408.0,,,,,
399,03/25/17 03:57:34 PM,100.882,13824.0,,,,,
400,03/25/17 04:27:34 PM,97.331,11264.0,,,,,
401,03/25/17 04:57:34 PM,93.115,7424.0,,,,,
402,03/25/17 05:27:34 PM,89.017,6144.0,,,,,
403,03/25/17 05:57:34 PM,75.832,1600.0,,,,,
404,03/25/17 06:27:34 PM,59.337,288.0,,,,,
405,03/25/17 06:57:34 PM,53.973,59.0,,,,,
406,03/25/17 07:27:34 PM,50.290,0.0,,,,,
407,03/25/17 07:57:34 PM,49.050,0.0,,,,,
408,03/25/17 08:27:34 PM,49.404,0.0,,,,,
409,03/25/17 08:57:34 PM,48.517,0.0,,,,,
410,03/25/17 09:27:34 PM,48.339,0.0,,,,,
411,03/25/17 09:57:34 PM,47.624,0.0,,,,,
412,03/25/17 10:27:34 PM,47.446,0.0,,,,,
413,03/25/17 10:57:34 PM,46.188,0.0,,,,,
414,03/25/17 11:27:34 PM,45.648,0.0,,,,,
415,03/25/17 11:57:34 PM,45.648,0.0,,,,,
416,03/26/17 12:27:34 AM,46.188,0.0,,,,,
417,03/26/17 12:57:34 AM,45.648,0.0,,,,,
418,03/26/17 01:27:34 AM,45.648,0.0,,,,,
419,03/26/17 01:57:34 AM,45.648,0.0,,,,,
420,03/26/17 02:27:34 AM,44.922,0.0,,,,,
421,03/26/17 02:57:34 AM,44.379,0.0,,,,,
422,03/26/17 03:27:34 AM,44.013,0.0,,,,,
423,03/26/17 03:57:34 AM,43.466,0.0,,,,,
424,03/26/17 04:27:34 AM,43.282,0.0,,,,,
425,03/26/17 04:57:34 AM,40.696,0.0,,,,,
426,03/26/17 05:27:34 AM,37.679,0.0,,,,,
427,03/26/17 05:57:34 AM,36.914,0.0,,,,,
428,03/26/17 06:27:34 AM,36.145,18.0,,,,,
429,03/26/17 06:57:34 AM,36.914,208.0,,,,,
430,03/26/17 07:27:34 AM,50.643,1472.0,,,,,
431,03/26/17 07:57:34 AM,65.167,2304.0,,,,,
432,03/26/17 08:27:34 AM,73.926,4352.0,,,,,
433,03/26/17 08:57:34 AM,81.442,6656.0,,,,,
434,03/26/17 09:27:34 AM,90.867,10752.0,,,,,
435,03/26/17 09:57:34 AM,94.825,10752.0,,,,,
436,03/26/17 10:27:34 AM,104.333,14336.0,,,,,
437,03/26/17 10:57:34 AM,109.828,16384.0,,,,,
438,03/26/17 11:27:34 AM,113.814,18432.0,,,,,
439,03/26/17 11:57:34 AM,116.562,19456.0,,,,,
440,03/26/17 12:27:34 PM,119.637,19456.0,,,,,
441,03/26/17 12:57:34 PM,121.093,20480.0,,,,,
442,03/26/17 01:27:34 PM,122.821,20480.0,,,,,
443,03/26/17 01:57:34 PM,121.582,19456.0,,,,,
444,03/26/17 02:27:34 PM,121.093,18432.0,,,,,
445,03/26/17 02:57:34 PM,118.206,16384.0,,,,,
446,03/26/17 03:27:34 PM,116.562,15872.0,,,,,
447,03/26/17 03:57:34 PM,110.482,13824.0,,,,,
